ANNEE,ID_REGION,REGION,ID_DEPT,DEPT,ID_DECHET,DECHET,ID_TRAITEMENT,TRAITEMENT,TONNES_TRAITEES,TONNES_COLLECTEES,POPULATION_DEPT,RATIO_COLLECTE,RATIO_TRAITEMENT
2011,44,Grand Est,68,Haut-Rhin,01E,Biodéchets,01A,Valorisation matière,1899.82,1142.86,753056.0,1.517629,2.5228137084094673
2011,44,Grand Est,68,Haut-Rhin,01E,Biodéchets,01E,Valorisation organique,30883.74823,1142.86,753056.0,1.517629,41.01122390632304
2011,44,Grand Est,68,Haut-Rhin,01F,Verre,01A,Valorisation matière,26015.19482,26015.19482,753056.0,34.546162,34.546162330557095
2011,44,Grand Est,88,Vosges,01A,Ordures ménagères résiduelles,01B,Incinération avec récupération d'énergie,57347.91849,99566.47513,378830.0,262.826268,151.38167117176567
2011,44,Grand Est,88,Vosges,01A,Ordures ménagères résiduelles,01D,Stockage,42157.70921,99566.47513,378830.0,262.826268,111.28397753609799
2011,44,Grand Est,88,Vosges,01A,Ordures ménagères résiduelles,01Z,Non précisé,60.84742,99566.47513,378830.0,262.826268,0.1606193279307341
2011,44,Grand Est,88,Vosges,01D,Emballages et papier,01A,Valorisation matière,14413.6556,16326.7457,378830.0,43.097816,38.04781986643086
2011,44,Grand Est,88,Vosges,01D,Emballages et papier,01B,Incinération avec récupération d'énergie,1664.91154,16326.7457,378830.0,43.097816,4.3948777551936224
2011,44,Grand Est,88,Vosges,01D,Emballages et papier,01D,Stockage,15.4728,16326.7457,378830.0,43.097816,0.040843650186099305
2011,44,Grand Est,88,Vosges,01D,Emballages et papier,01Z,Non précisé,232.70577,16326.7457,378830.0,43.097816,0.6142749254282924
2011,44,Grand Est,88,Vosges,01E,Biodéchets,01E,Valorisation organique,8.44725,,,,
2011,44,Grand Est,88,Vosges,01F,Verre,01A,Valorisation matière,15426.60239,15594.70469,378830.0,41.165442,40.72170205633133
2011,44,Grand Est,88,Vosges,01F,Verre,01Z,Non précisé,168.1023,15594.70469,378830.0,41.165442,0.443740728031043
2011,32,Hauts-de-France,2,Aisne,01A,Ordures ménagères résiduelles,01D,Stockage,134945.738,136441.3502,541302.0,252.061419,249.2984286036261
2011,32,Hauts-de-France,2,Aisne,01A,Ordures ménagères résiduelles,01Z,Non précisé,1495.61222,136441.3502,541302.0,252.061419,2.7629903824482454
2011,32,Hauts-de-France,2,Aisne,01D,Emballages et papier,01A,Valorisation matière,29464.89505,30037.34095,541302.0,55.49091,54.433375546367834
2011,32,Hauts-de-France,2,Aisne,01D,Emballages et papier,01Z,Non précisé,572.44589,30037.34095,541302.0,55.49091,1.057535146738789
2011,32,Hauts-de-France,2,Aisne,01E,Biodéchets,01B,Incinération avec récupération d'énergie,1370.24,3796.0,541302.0,7.012721,2.531378047744143
2011,32,Hauts-de-France,2,Aisne,01E,Biodéchets,01E,Valorisation organique,10449.78892,3796.0,541302.0,7.012721,19.304914668706193
2011,32,Hauts-de-France,2,Aisne,01F,Verre,01A,Valorisation matière,19723.56558,20345.43893,541302.0,37.586114,36.43726714477315
2011,32,Hauts-de-France,2,Aisne,01F,Verre,01Z,Non précisé,621.87336,20345.43893,541302.0,37.586114,1.1488473347595243
2011,32,Hauts-de-France,59,Nord,01A,Ordures ménagères résiduelles,01B,Incinération avec récupération d'énergie,584661.3612,687770.8629,2579208.0,266.659712,226.68251695869432
2011,32,Hauts-de-France,59,Nord,01A,Ordures ménagères résiduelles,01C,Incinération sans récupération d'énergie,14580.33,687770.8629,2579208.0,266.659712,5.653026045204575
2011,32,Hauts-de-France,59,Nord,01A,Ordures ménagères résiduelles,01D,Stockage,82897.5727,687770.8629,2579208.0,266.659712,32.140708581859236
2011,32,Hauts-de-France,59,Nord,01A,Ordures ménagères résiduelles,01Z,Non précisé,5631.59898,687770.8629,2579208.0,266.659712,2.1834605739436292
2011,32,Hauts-de-France,59,Nord,01D,Emballages et papier,01A,Valorisation matière,180376.0058,184935.9502,2579208.0,71.702611,69.93464885344649
2011,32,Hauts-de-France,59,Nord,01D,Emballages et papier,01Z,Non précisé,4559.9444,184935.9502,2579208.0,71.702611,1.7679630336134193
2011,32,Hauts-de-France,59,Nord,01E,Biodéchets,01A,Valorisation matière,577.54,7832.0,2579208.0,3.036591,0.2239214518565389
2011,32,Hauts-de-France,59,Nord,01E,Biodéchets,01E,Valorisation organique,127337.8746,7832.0,2579208.0,3.036591,49.3709210734458
2011,32,Hauts-de-France,59,Nord,01F,Verre,01A,Valorisation matière,59281.16202,91373.05887,2579208.0,35.426789,22.984250211692892
2011,32,Hauts-de-France,59,Nord,01F,Verre,01Z,Non précisé,32091.89685,91373.05887,2579208.0,35.426789,12.442539279499753
2011,32,Hauts-de-France,60,Oise,01A,Ordures ménagères résiduelles,01B,Incinération avec récupération d'énergie,121462.36,242394.34,805642.0,300.871032,150.7646820796334
2011,32,Hauts-de-France,60,Oise,01A,Ordures ménagères résiduelles,01D,Stockage,118877.08,242394.34,805642.0,300.871032,147.555713331728
2011,32,Hauts-de-France,60,Oise,01A,Ordures ménagères résiduelles,01Z,Non précisé,2054.9,242394.34,805642.0,300.871032,2.550636635130741
2011,32,Hauts-de-France,60,Oise,01D,Emballages et papier,01A,Valorisation matière,36987.03,36987.03,805642.0,45.910007,45.91000717440252
2011,32,Hauts-de-France,60,Oise,01E,Biodéchets,01A,Valorisation matière,402.0,,,,
2011,32,Hauts-de-France,60,Oise,01E,Biodéchets,01B,Incinération avec récupération d'énergie,68.0,,,,
2011,32,Hauts-de-France,60,Oise,01E,Biodéchets,01D,Stockage,316.0,,,,
2011,32,Hauts-de-France,60,Oise,01E,Biodéchets,01E,Valorisation organique,41730.18,,,,
2011,32,Hauts-de-France,60,Oise,01F,Verre,01A,Valorisation matière,22186.45,22397.45,805642.0,27.800747,27.538844797068673
2011,32,Hauts-de-France,60,Oise,01F,Verre,01Z,Non précisé,211.0,22397.45,805642.0,27.800747,0.261902929589073
2011,32,Hauts-de-France,62,Pas-de-Calais,01A,Ordures ménagères résiduelles,01B,Incinération avec récupération d'énergie,155815.5288,440185.8682,1462807.0,300.918623,106.51817280064971
2011,32,Hauts-de-France,62,Pas-de-Calais,01A,Ordures ménagères résiduelles,01C,Incinération sans récupération d'énergie,36953.0,440185.8682,1462807.0,300.918623,25.261705747921635
2011,32,Hauts-de-France,62,Pas-de-Calais,01A,Ordures ménagères résiduelles,01D,Stockage,232333.4588,440185.8682,1462807.0,300.918623,158.8271445241922
2011,32,Hauts-de-France,62,Pas-de-Calais,01A,Ordures ménagères résiduelles,01Z,Non précisé,15083.88065,440185.8682,1462807.0,300.918623,10.311599992343487
2011,32,Hauts-de-France,62,Pas-de-Calais,01D,Emballages et papier,01A,Valorisation matière,92746.93964,96624.36784,1462807.0,66.054078,63.403401569721765
2011,32,Hauts-de-France,62,Pas-de-Calais,01D,Emballages et papier,01Z,Non précisé,3877.4282,96624.36784,1462807.0,66.054078,2.6506765417447413
2011,32,Hauts-de-France,62,Pas-de-Calais,01E,Biodéchets,01E,Valorisation organique,101976.087,,,,
2011,32,Hauts-de-France,62,Pas-de-Calais,01F,Verre,01A,Valorisation matière,58751.80276,62574.47571,1462807.0,42.776986,40.16374187435527
2011,32,Hauts-de-France,62,Pas-de-Calais,01F,Verre,01Z,Non précisé,3822.67294,62574.47571,1462807.0,42.776986,2.6132449051720426
2011,32,Hauts-de-France,80,Somme,01A,Ordures ménagères résiduelles,01D,Stockage,103448.1749,166040.2661,571211.0,290.681142,181.1032611416797
2011,32,Hauts-de-France,80,Somme,01A,Ordures ménagères résiduelles,01E,Valorisation organique,53802.41,166040.2661,571211.0,290.681142,94.19008037310206
2011,32,Hauts-de-France,80,Somme,01A,Ordures ménagères résiduelles,01Z,Non précisé,8789.6812,166040.2661,571211.0,290.681142,15.387801005232744
2011,32,Hauts-de-France,80,Somme,01D,Emballages et papier,01A,Valorisation matière,25505.59929,25685.73849,571211.0,44.967163,44.65179993032347
2011,32,Hauts-de-France,80,Somme,01D,Emballages et papier,01Z,Non précisé,180.13922,25685.73849,571211.0,44.967163,0.3153637097324806
2011,32,Hauts-de-France,80,Somme,01E,Biodéchets,01E,Valorisation organique,14100.71059,638.62,571211.0,1.11801,24.685642590916494
2011,32,Hauts-de-France,80,Somme,01E,Biodéchets,01Z,Non précisé,1353.0,638.62,571211.0,1.11801,2.368651864197293
2011,32,Hauts-de-France,80,Somme,01F,Verre,01A,Valorisation matière,20805.55319,22776.09819,571211.0,39.873353,36.423586363007715
2011,32,Hauts-de-France,80,Somme,01F,Verre,01Z,Non précisé,1970.54501,22776.09819,571211.0,39.873353,3.4497672663866767
2011,11,Ile-de-France,75,Paris,01A,Ordures ménagères résiduelles,01B,Incinération avec récupération d'énergie,833399.0,833399.0,2249975.0,370.403671,370.4036711519017
2011,11,Ile-de-France,75,Paris,01D,Emballages et papier,01A,Valorisation matière,82246.82,82246.82,2249975.0,36.554548,36.55454838387094
2011,11,Ile-de-France,75,Paris,01F,Verre,01A,Valorisation matière,65366.4,65366.4,2249975.0,29.052056,29.05205613395704
2011,11,Ile-de-France,77,Seine-et-Marne,01A,Ordures ménagères résiduelles,01B,Incinération avec récupération d'énergie,319670.9264,401604.3784,1338427.0,300.056991,238.84076337372153
2011,11,Ile-de-France,77,Seine-et-Marne,01A,Ordures ménagères résiduelles,01C,Incinération sans récupération d'énergie,37592.0,401604.3784,1338427.0,300.056991,28.086701777534376
2011,11,Ile-de-France,77,Seine-et-Marne,01A,Ordures ménagères résiduelles,01D,Stockage,17390.0,401604.3784,1338427.0,300.056991,12.99286401126098
2011,11,Ile-de-France,77,Seine-et-Marne,01A,Ordures ménagères résiduelles,01E,Valorisation organique,26941.25009,401604.3784,1338427.0,300.056991,20.129039603953
2011,11,Ile-de-France,77,Seine-et-Marne,01A,Ordures ménagères résiduelles,01Z,Non précisé,10.20194,401604.3784,1338427.0,300.056991,0.007622335771767904
2011,11,Ile-de-France,77,Seine-et-Marne,01D,Emballages et papier,01A,Valorisation matière,53288.60236,53289.36082,1338427.0,39.814917,39.814350995609026
2011,11,Ile-de-France,77,Seine-et-Marne,01D,Emballages et papier,01Z,Non précisé,0.75848,53289.36082,1338427.0,39.814917,0.0005666950831087538
2011,11,Ile-de-France,77,Seine-et-Marne,01E,Biodéchets,01E,Valorisation organique,44057.44634,,,,
2011,11,Ile-de-France,77,Seine-et-Marne,01F,Verre,01A,Valorisation matière,30661.66207,30662.24048,1338427.0,22.909161,22.90872947870896
2011,11,Ile-de-France,77,Seine-et-Marne,01F,Verre,01Z,Non précisé,0.57841,30662.24048,1338427.0,22.909161,0.00043215655392486854
2011,11,Ile-de-France,78,Yvelines,01A,Ordures ménagères résiduelles,01B,Incinération avec récupération d'énergie,378630.2654,378700.8918,1413635.0,267.891564,267.8416036671418
2011,11,Ile-de-France,78,Yvelines,01A,Ordures ménagères résiduelles,01Z,Non précisé,70.62636,378700.8918,1413635.0,267.891564,0.04996081732554727
2011,11,Ile-de-France,78,Yvelines,01D,Emballages et papier,01A,Valorisation matière,59211.93504,59217.96632,1413635.0,41.890563,41.88629670318009
2011,11,Ile-de-France,78,Yvelines,01D,Emballages et papier,01Z,Non précisé,6.03127,59217.96632,1413635.0,41.890563,0.004266497363180736
2011,11,Ile-de-France,78,Yvelines,01E,Biodéchets,01E,Valorisation organique,53250.95052,,,,
2011,11,Ile-de-France,78,Yvelines,01F,Verre,01A,Valorisation matière,33928.9834,33958.5051,1413635.0,24.022116,24.00123327450155
2011,11,Ile-de-France,78,Yvelines,01F,Verre,01Z,Non précisé,29.5217,33958.5051,1413635.0,24.022116,0.020883537829779256
2011,11,Ile-de-France,91,Essonne,01A,Ordures ménagères résiduelles,01B,Incinération avec récupération d'énergie,310903.6175,336382.5644,1225191.0,274.555203,253.75930569192883
2011,11,Ile-de-France,91,Essonne,01A,Ordures ménagères résiduelles,01E,Valorisation organique,25478.9469,336382.5644,1225191.0,274.555203,20.79589786408813
2011,11,Ile-de-France,91,Essonne,01D,Emballages et papier,01A,Valorisation matière,51582.91682,51611.79589,1225191.0,42.12551,42.10193906093009
2011,11,Ile-de-France,91,Essonne,01D,Emballages et papier,01Z,Non précisé,28.87906,51611.79589,1225191.0,42.12551,0.023571067694751265
2011,11,Ile-de-France,91,Essonne,01E,Biodéchets,01E,Valorisation organique,68687.74229,,,,
2011,11,Ile-de-France,91,Essonne,01F,Verre,01A,Valorisation matière,24643.06434,25418.89726,1225191.0,20.746885,20.113651128681163
2011,11,Ile-de-France,91,Essonne,01F,Verre,01Z,Non précisé,775.83292,25418.89726,1225191.0,20.746885,0.6332342630659219
2011,11,Ile-de-France,92,Hauts-de-seine,01A,Ordures ménagères résiduelles,01B,Incinération avec récupération d'énergie,467951.2191,467951.2191,1581628.0,295.866802,295.8668024971738
2011,11,Ile-de-France,92,Hauts-de-seine,01D,Emballages et papier,01A,Valorisation matière,53782.77949,53782.77949,1581628.0,34.004696,34.004696104267246
2011,11,Ile-de-France,92,Hauts-de-seine,01E,Biodéchets,01E,Valorisation organique,9918.50434,,,,
2011,11,Ile-de-France,92,Hauts-de-seine,01F,Verre,01A,Valorisation matière,27771.23946,27771.23946,1581628.0,17.558641,17.55864176658481
2011,11,Ile-de-France,93,Seine-Saint-Denis,01A,Ordures ménagères résiduelles,01B,Incinération avec récupération d'énergie,330881.7706,492849.6506,1529928.0,322.139114,216.27277270564366
2011,11,Ile-de-France,93,Seine-Saint-Denis,01A,Ordures ménagères résiduelles,01D,Stockage,161967.88,492849.6506,1529928.0,322.139114,105.8663414226029
2011,11,Ile-de-France,93,Seine-Saint-Denis,01D,Emballages et papier,01A,Valorisation matière,35213.03139,35213.03139,1529928.0,23.016136,23.016136308375295
2011,11,Ile-de-France,93,Seine-Saint-Denis,01E,Biodéchets,01E,Valorisation organique,10738.53507,,,,
2011,11,Ile-de-France,93,Seine-Saint-Denis,01F,Verre,01A,Valorisation matière,15803.92082,15812.92082,1529928.0,10.335728,10.329846123477706
2011,11,Ile-de-France,93,Seine-Saint-Denis,01F,Verre,01Z,Non précisé,9.0,15812.92082,1529928.0,10.335728,0.005882629770812744
2011,11,Ile-de-France,94,Val-de-Marne,01A,Ordures ménagères résiduelles,01B,Incinération avec récupération d'énergie,371422.49,378327.523,1333702.0,283.667208,278.48986505231306
2011,11,Ile-de-France,94,Val-de-Marne,01A,Ordures ménagères résiduelles,01E,Valorisation organique,6905.03301,378327.523,1333702.0,283.667208,5.17734322209909
2011,11,Ile-de-France,94,Val-de-Marne,01D,Emballages et papier,01A,Valorisation matière,46357.59055,46357.59055,1333702.0,34.758582,34.75858216453151
2011,11,Ile-de-France,94,Val-de-Marne,01E,Biodéchets,01E,Valorisation organique,21921.6541,,,,
2011,11,Ile-de-France,94,Val-de-Marne,01F,Verre,01A,Valorisation matière,22244.95191,22244.95191,1333702.0,16.679102,16.679102160752553
2011,11,Ile-de-France,95,Val-d'Oise,01A,Ordures ménagères résiduelles,01A,Valorisation matière,850.0,359975.5132,1180365.0,304.96966,0.7201162352323223
2011,11,Ile-de-France,95,Val-d'Oise,01A,Ordures ménagères résiduelles,01B,Incinération avec récupération d'énergie,297010.0932,359975.5132,1180365.0,304.96966,251.62563546021784
2011,11,Ile-de-France,95,Val-d'Oise,01A,Ordures ménagères résiduelles,01E,Valorisation organique,62115.42,359975.5132,1180365.0,304.96966,52.623908706205285
2011,11,Ile-de-France,95,Val-d'Oise,01D,Emballages et papier,01A,Valorisation matière,38433.61867,38433.61867,1180365.0,32.560791,32.560791509405995
2011,11,Ile-de-France,95,Val-d'Oise,01E,Biodéchets,01E,Valorisation organique,25462.56492,,,,
2011,11,Ile-de-France,95,Val-d'Oise,01F,Verre,01A,Valorisation matière,20988.83696,20988.83696,1180365.0,17.781649,17.781649710047315
2011,28,Normandie,14,Calvados,01A,Ordures ménagères résiduelles,01B,Incinération avec récupération d'énergie,114508.2267,202616.4843,685262.0,295.677396,167.10138122353203
2011,28,Normandie,14,Calvados,01A,Ordures ménagères résiduelles,01D,Stockage,87813.37,202616.4843,685262.0,295.677396,128.14568734294326
2011,28,Normandie,14,Calvados,01A,Ordures ménagères résiduelles,01Z,Non précisé,294.8876,202616.4843,685262.0,295.677396,0.4303282540108747
2011,28,Normandie,14,Calvados,01D,Emballages et papier,01A,Valorisation matière,38254.43802,38290.64932,685262.0,55.877386,55.82454305068719
2011,28,Normandie,14,Calvados,01D,Emballages et papier,01Z,Non précisé,36.2113,38290.64932,685262.0,55.877386,0.05284300019554565
2011,28,Normandie,14,Calvados,01E,Biodéchets,01A,Valorisation matière,785.94,,,,
2011,28,Normandie,14,Calvados,01E,Biodéchets,01E,Valorisation organique,26363.19,,,,
2011,28,Normandie,14,Calvados,01F,Verre,01A,Valorisation matière,24058.81424,24094.63766,685262.0,35.161204,35.10892803044675
2011,28,Normandie,14,Calvados,01F,Verre,01Z,Non précisé,35.82341,24094.63766,685262.0,35.161204,0.0522769539241925
2011,28,Normandie,27,Eure,01A,Ordures ménagères résiduelles,01B,Incinération avec récupération d'énergie,120323.4254,163120.1518,588111.0,277.362864,204.59305369224515
2011,28,Normandie,27,Eure,01A,Ordures ménagères résiduelles,01D,Stockage,38295.51272,163120.1518,588111.0,277.362864,65.11613066240896
2011,28,Normandie,27,Eure,01A,Ordures ménagères résiduelles,01Z,Non précisé,4501.2136,163120.1518,588111.0,277.362864,7.653680342656403
2011,28,Normandie,27,Eure,01D,Emballages et papier,01A,Valorisation matière,24313.32864,25031.37899,588111.0,42.562337,41.34139412457853
2011,28,Normandie,27,Eure,01D,Emballages et papier,01Z,Non précisé,718.05034,25031.37899,588111.0,42.562337,1.220943563374941
2011,28,Normandie,27,Eure,01E,Biodéchets,01E,Valorisation organique,17853.75,,,,
2011,28,Normandie,27,Eure,01E,Biodéchets,01Z,Non précisé,204.63772,,,,
2011,28,Normandie,27,Eure,01F,Verre,01A,Valorisation matière,16628.57366,17763.18104,588111.0,30.203789,28.27454963433773
2011,28,Normandie,27,Eure,01F,Verre,01Z,Non précisé,1134.60738,17763.18104,588111.0,30.203789,1.9292401944530877
2011,28,Normandie,50,Manche,01A,Ordures ménagères résiduelles,01A,Valorisation matière,204.0,144944.9107,499531.0,290.161993,0.408383063313388
2011,28,Normandie,50,Manche,01A,Ordures ménagères résiduelles,01B,Incinération avec récupération d'énergie,5108.12,144944.9107,499531.0,290.161993,10.225831830256782
2011,28,Normandie,50,Manche,01A,Ordures ménagères résiduelles,01D,Stockage,106755.26,144944.9107,499531.0,290.161993,213.71098090008428
2011,28,Normandie,50,Manche,01A,Ordures ménagères résiduelles,01E,Valorisation organique,16576.585,144944.9107,499531.0,290.161993,33.18429687046449
2011,28,Normandie,50,Manche,01A,Ordures ménagères résiduelles,01Z,Non précisé,16300.94572,144944.9107,499531.0,290.161993,32.63250072568069
2011,28,Normandie,50,Manche,01D,Emballages et papier,01A,Valorisation matière,27581.48098,29482.34336,499531.0,59.020047,55.21475339868797
2011,28,Normandie,50,Manche,01D,Emballages et papier,01E,Valorisation organique,661.0,29482.34336,499531.0,59.020047,1.3232412002458305
2011,28,Normandie,50,Manche,01D,Emballages et papier,01Z,Non précisé,1239.86237,29482.34336,499531.0,59.020047,2.4820529056254768
2011,28,Normandie,50,Manche,01E,Biodéchets,01E,Valorisation organique,3519.04,,,,
2011,28,Normandie,50,Manche,01F,Verre,01A,Valorisation matière,19921.48399,21653.35803,499531.0,43.347375,39.88037577247458
2011,28,Normandie,50,Manche,01F,Verre,01Z,Non précisé,1731.87403,21653.35803,499531.0,43.347375,3.4670001060995213
2011,28,Normandie,61,Orne,01A,Ordures ménagères résiduelles,01B,Incinération avec récupération d'énergie,17590.58984,74188.54909,290891.0,255.038997,60.47141314100471
